Retailer,Retailer ID,Invoice Date,Day,Month,Year,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
Walmart,1185732,2020-07-18 00:00:00,18,7,2020,Northeast,New York,New York,Women's Apparel,68.0,290,19720.0,6902.0,0.35
Sports Direct,1197831,2020-07-19 00:00:00,19,7,2020,Northeast,New York,New York,Men's Street Footwear,24.0,234,5616.0,2639.52,0.47
Sports Direct,1197831,2020-07-20 00:00:00,20,7,2020,Northeast,New York,New York,Men's Athletic Footwear,34.0,225,7650.0,3748.5,0.49
Sports Direct,1197831,2020-07-21 00:00:00,21,7,2020,Northeast,New York,New York,Women's Street Footwear,33.0,210,6930.0,3187.8,0.4599999999999999
Sports Direct,1197831,2020-07-22 00:00:00,22,7,2020,Northeast,New York,New York,Women's Athletic Footwear,34.0,175,5950.0,3272.5000000000005,0.55
Foot Locker,1185732,2021-10-26 00:00:00,26,10,2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,54.0,36,1944.0,874.8,0.4499999999999999
Foot Locker,1185732,2021-10-27 00:00:00,27,10,2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,43.0,61,2623.0,1154.12,0.44
Foot Locker,1185732,2021-10-28 00:00:00,28,10,2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,42.0,119,4998.0,3348.6600000000003,0.67
Foot Locker,1185732,2021-10-29 00:00:00,29,10,2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44.0,35,1540.0,739.1999999999999,0.48
Foot Locker,1185732,2021-10-30 00:00:00,30,10,2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,34.0,46,1564.0,813.28,0.52
Foot Locker,1185732,2021-10-31 00:00:00,31,10,2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,39.0,13,507.0,263.64,0.52
Foot Locker,1185732,2021-11-01 00:00:00,1,11,2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51.0,36,1836.0,844.56,0.4599999999999999
Foot Locker,1185732,2021-11-02 00:00:00,2,11,2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,44.0,68,2992.0,1346.4,0.4499999999999999
Foot Locker,1185732,2021-11-03 00:00:00,3,11,2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49.0,120,5880.0,4116.0,0.7000000000000001
Foot Locker,1185732,2021-11-04 00:00:00,4,11,2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47.0,38,1786.0,875.14,0.49
Foot Locker,1185732,2021-11-05 00:00:00,5,11,2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,36.0,51,1836.0,991.44,0.54
Foot Locker,1185732,2021-11-06 00:00:00,6,11,2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43.0,8,344.0,175.44,0.51
Foot Locker,1185732,2021-11-07 00:00:00,7,11,2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,58.0,20,1160.0,464.0,0.4
Foot Locker,1185732,2021-11-08 00:00:00,8,11,2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,47.0,44,2068.0,723.8,0.35
Foot Locker,1185732,2021-11-09 00:00:00,9,11,2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,46.0,122,5612.0,3535.56,0.63
Foot Locker,1185732,2021-11-10 00:00:00,10,11,2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45.0,45,2025.0,850.5,0.42
Foot Locker,1185732,2021-11-11 00:00:00,11,11,2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38.0,38,1444.0,664.2399999999999,0.4599999999999999
Foot Locker,1185732,2021-11-12 00:00:00,12,11,2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,42.0,20,840.0,386.4,0.4599999999999999
Foot Locker,1185732,2021-11-13 00:00:00,13,11,2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55.0,22,1210.0,508.2,0.42
Foot Locker,1185732,2021-11-14 00:00:00,14,11,2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,48.0,54,2592.0,933.12,0.36
Foot Locker,1185732,2021-11-15 00:00:00,15,11,2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,58.0,136,7888.0,4969.44,0.63
Foot Locker,1185732,2021-11-16 00:00:00,16,11,2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,54.0,53,2862.0,1144.8,0.4
Foot Locker,1185732,2021-11-17 00:00:00,17,11,2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,52.0,42,2184.0,1004.64,0.4599999999999999
Foot Locker,1185732,2021-11-18 00:00:00,18,11,2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,51.0,29,1479.0,695.13,0.47
Foot Locker,1185732,2021-11-19 00:00:00,19,11,2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,59.0,31,1829.0,768.18,0.42
Foot Locker,1185732,2021-11-20 00:00:00,20,11,2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64.0,63,4032.0,1814.4,0.4499999999999999
Foot Locker,1185732,2021-11-21 00:00:00,21,11,2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,64.0,135,8640.0,5616.0,0.65
Foot Locker,1185732,2021-11-22 00:00:00,22,11,2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,59.0,70,4130.0,1899.8,0.4599999999999999
Foot Locker,1185732,2021-11-23 00:00:00,23,11,2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,52.0,44,2288.0,1144.0,0.5
Foot Locker,1185732,2021-11-24 00:00:00,24,11,2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,52.0,39,2028.0,1074.84,0.53
Foot Locker,1185732,2021-11-25 00:00:00,25,11,2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,60.0,45,2700.0,1242.0,0.4599999999999999
Foot Locker,1185732,2021-11-26 00:00:00,26,11,2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,65.0,81,5265.0,2211.3,0.42
Foot Locker,1185732,2021-11-27 00:00:00,27,11,2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60.0,145,8700.0,5829.0,0.67
Foot Locker,1185732,2021-11-28 00:00:00,28,11,2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55.0,90,4950.0,2475.0,0.5
Foot Locker,1185732,2021-11-29 00:00:00,29,11,2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,51.0,59,3009.0,1504.5,0.5
Foot Locker,1185732,2021-11-30 00:00:00,30,11,2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,51.0,44,2244.0,1189.3200000000002,0.53
Foot Locker,1185732,2021-12-01 00:00:00,1,12,2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,64.0,60,3840.0,1843.2,0.48
Foot Locker,1185732,2021-12-02 00:00:00,2,12,2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64.0,98,6272.0,2634.24,0.42
Foot Locker,1185732,2021-12-03 00:00:00,3,12,2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60.0,158,9480.0,6256.8,0.66
Foot Locker,1185732,2021-12-04 00:00:00,4,12,2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,54.0,75,4050.0,1903.5,0.47
Foot Locker,1185732,2021-12-05 00:00:00,5,12,2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,54.0,61,3294.0,1811.7,0.5499999999999999
Foot Locker,1185732,2021-12-06 00:00:00,6,12,2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,53.0,58,3074.0,1659.96,0.54
Foot Locker,1185732,2021-12-07 00:00:00,7,12,2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,61.0,46,2806.0,1290.76,0.4599999999999999
Foot Locker,1185732,2021-12-08 00:00:00,8,12,2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,64.0,95,6080.0,2614.4,0.43
Foot Locker,1185732,2021-12-09 00:00:00,9,12,2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,62.0,143,8866.0,5319.599999999999,0.6
Foot Locker,1185732,2021-12-10 00:00:00,10,12,2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,48.0,80,3840.0,1536.0,0.4
Foot Locker,1185732,2021-12-11 00:00:00,11,12,2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,41.0,50,2050.0,922.5,0.4499999999999999
Foot Locker,1185732,2021-12-12 00:00:00,12,12,2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,41.0,53,2173.0,1021.31,0.47
Foot Locker,1185732,2021-12-13 00:00:00,13,12,2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,50.0,36,1800.0,809.9999999999999,0.4499999999999999
Foot Locker,1185732,2021-12-14 00:00:00,14,12,2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,55.0,61,3355.0,1342.0,0.4
Foot Locker,1185732,2021-12-15 00:00:00,15,12,2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,55.0,104,5720.0,3546.4,0.62
Foot Locker,1185732,2021-12-16 00:00:00,16,12,2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47.0,63,2961.0,1243.62,0.42
Foot Locker,1185732,2021-12-17 00:00:00,17,12,2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,48.0,34,1632.0,734.4,0.4499999999999999
Foot Locker,1185732,2021-12-18 00:00:00,18,12,2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,48.0,29,1392.0,626.4,0.4499999999999999
Foot Locker,1185732,2021-12-19 00:00:00,19,12,2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,56.0,27,1512.0,650.16,0.43
Foot Locker,1185732,2021-12-20 00:00:00,20,12,2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,60.0,63,3780.0,1474.2,0.39
Foot Locker,1185732,2021-12-21 00:00:00,21,12,2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,66.0,113,7458.0,4847.7,0.65
Foot Locker,1185732,2021-12-22 00:00:00,22,12,2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55.0,60,3300.0,1551.0,0.47
Foot Locker,1185732,2021-12-23 00:00:00,23,12,2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55.0,55,3025.0,1603.25,0.53
Foot Locker,1185732,2021-12-24 00:00:00,24,12,2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,56.0,44,2464.0,1256.64,0.51
Foot Locker,1185732,2021-12-25 00:00:00,25,12,2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,64.0,42,2688.0,1290.24,0.48
Foot Locker,1185732,2021-12-26 00:00:00,26,12,2021,Northeast,Pennsylvania,Philadelphia,Women's Apparel,71.0,65,4615.0,2030.6,0.44
Foot Locker,1185732,2021-12-27 00:00:00,27,12,2021,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,67.0,124,8308.0,5732.52,0.6900000000000001
Foot Locker,1185732,2021-12-28 00:00:00,28,12,2021,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55.0,69,3795.0,1707.7499999999998,0.4499999999999999
Foot Locker,1185732,2021-12-29 00:00:00,29,12,2021,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55.0,65,3575.0,1894.75,0.53
Foot Locker,1185732,2021-12-30 00:00:00,30,12,2021,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,57.0,53,3021.0,1601.13,0.53
Foot Locker,1185732,2021-12-31 00:00:00,31,12,2021,Northeast,Pennsylvania,Philadelphia,Men's Apparel,63.0,47,2961.0,1362.06,0.4599999999999999
Foot Locker,1185732,2020-01-01 00:00:00,1,1,2020,Northeast,Pennsylvania,Philadelphia,Women's Apparel,68.0,83,5644.0,2426.92,0.43
West Gear,1128299,2020-01-02 00:00:00,2,1,2020,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,32.0,122,3904.0,1991.04,0.51
West Gear,1128299,2020-01-03 00:00:00,3,1,2020,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44.0,117,5148.0,1904.76,0.37
West Gear,1128299,2020-01-04 00:00:00,4,1,2020,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,41.0,117,4797.0,2590.38,0.54
West Gear,1128299,2020-01-05 00:00:00,5,1,2020,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43.0,87,3741.0,1870.5,0.5
Amazon,1185732,2021-10-16 00:00:00,16,10,2021,Northeast,Maine,Portland,Men's Apparel,47.0,42,1974.0,769.86,0.39
Amazon,1185732,2021-10-17 00:00:00,17,10,2021,Northeast,Maine,Portland,Women's Apparel,38.0,68,2584.0,1343.68,0.52
Amazon,1185732,2021-10-18 00:00:00,18,10,2021,Northeast,Maine,Portland,Men's Street Footwear,38.0,140,5320.0,2606.8,0.49
Amazon,1185732,2021-10-19 00:00:00,19,10,2021,Northeast,Maine,Portland,Men's Athletic Footwear,38.0,45,1710.0,803.6999999999999,0.47
Amazon,1185732,2021-10-20 00:00:00,20,10,2021,Northeast,Maine,Portland,Women's Street Footwear,29.0,60,1740.0,922.2,0.53
Amazon,1185732,2021-10-21 00:00:00,21,10,2021,Northeast,Maine,Portland,Women's Athletic Footwear,34.0,19,646.0,271.32,0.42
Amazon,1185732,2021-10-22 00:00:00,22,10,2021,Northeast,Maine,Portland,Men's Apparel,46.0,45,2070.0,807.3000000000001,0.39
Amazon,1185732,2021-10-23 00:00:00,23,10,2021,Northeast,Maine,Portland,Women's Apparel,37.0,63,2331.0,1188.81,0.51
Amazon,1185732,2021-10-24 00:00:00,24,10,2021,Northeast,Maine,Portland,Men's Street Footwear,39.0,127,4953.0,2426.97,0.49
Amazon,1185732,2021-10-25 00:00:00,25,10,2021,Northeast,Maine,Portland,Men's Athletic Footwear,39.0,46,1794.0,879.06,0.49
Amazon,1185732,2021-10-26 00:00:00,26,10,2021,Northeast,Maine,Portland,Women's Street Footwear,27.0,52,1404.0,772.1999999999999,0.5499999999999999
Amazon,1185732,2021-10-27 00:00:00,27,10,2021,Northeast,Maine,Portland,Women's Athletic Footwear,32.0,13,416.0,166.4,0.4
Amazon,1185732,2021-10-28 00:00:00,28,10,2021,Northeast,Maine,Portland,Men's Apparel,49.0,29,1421.0,511.56,0.36
Amazon,1185732,2021-10-29 00:00:00,29,10,2021,Northeast,Maine,Portland,Women's Apparel,36.0,50,1800.0,990.0,0.55
Amazon,1185732,2021-10-30 00:00:00,30,10,2021,Northeast,Maine,Portland,Men's Street Footwear,37.0,122,4514.0,2166.72,0.48
Amazon,1185732,2021-10-31 00:00:00,31,10,2021,Northeast,Maine,Portland,Men's Athletic Footwear,37.0,44,1628.0,765.16,0.47
Amazon,1185732,2021-11-01 00:00:00,1,11,2021,Northeast,Maine,Portland,Women's Street Footwear,27.0,44,1188.0,641.5200000000001,0.54
Amazon,1185732,2021-11-02 00:00:00,2,11,2021,Northeast,Maine,Portland,Women's Athletic Footwear,33.0,21,693.0,277.2,0.4
Amazon,1185732,2021-11-03 00:00:00,3,11,2021,Northeast,Maine,Portland,Men's Apparel,47.0,20,940.0,357.2,0.38
Amazon,1185732,2021-11-04 00:00:00,4,11,2021,Northeast,Maine,Portland,Women's Apparel,39.0,63,2457.0,1253.07,0.51
Amazon,1185732,2021-11-05 00:00:00,5,11,2021,Northeast,Maine,Portland,Men's Street Footwear,52.0,144,7488.0,3369.5999999999995,0.4499999999999999
Amazon,1185732,2021-11-06 00:00:00,6,11,2021,Northeast,Maine,Portland,Men's Athletic Footwear,48.0,60,2880.0,1440.0,0.5
Amazon,1185732,2021-11-07 00:00:00,7,11,2021,Northeast,Maine,Portland,Women's Street Footwear,42.0,47,1974.0,1065.96,0.54
Amazon,1185732,2021-11-08 00:00:00,8,11,2021,Northeast,Maine,Portland,Women's Athletic Footwear,41.0,34,1394.0,557.6,0.4
Amazon,1185732,2021-11-09 00:00:00,9,11,2021,Northeast,Maine,Portland,Men's Apparel,51.0,42,2142.0,792.54,0.37
Amazon,1185732,2021-11-10 00:00:00,10,11,2021,Northeast,Maine,Portland,Women's Apparel,56.0,72,4032.0,2136.96,0.53
Amazon,1185732,2021-11-11 00:00:00,11,11,2021,Northeast,Maine,Portland,Men's Street Footwear,54.0,158,8532.0,4010.04,0.47
Amazon,1185732,2021-11-12 00:00:00,12,11,2021,Northeast,Maine,Portland,Men's Athletic Footwear,48.0,77,3696.0,1811.04,0.49
Amazon,1185732,2021-11-13 00:00:00,13,11,2021,Northeast,Maine,Portland,Women's Street Footwear,42.0,58,2436.0,1242.36,0.51
Amazon,1185732,2021-11-14 00:00:00,14,11,2021,Northeast,Maine,Portland,Women's Athletic Footwear,41.0,51,2091.0,878.2199999999999,0.42
Amazon,1185732,2021-11-15 00:00:00,15,11,2021,Northeast,Maine,Portland,Men's Apparel,50.0,53,2650.0,954.0,0.36
Amazon,1185732,2021-11-16 00:00:00,16,11,2021,Northeast,Maine,Portland,Women's Apparel,56.0,85,4760.0,2427.6,0.51
Amazon,1185732,2021-11-17 00:00:00,17,11,2021,Northeast,Maine,Portland,Men's Street Footwear,51.0,143,7293.0,3573.57,0.49
Amazon,1185732,2021-11-18 00:00:00,18,11,2021,Northeast,Maine,Portland,Men's Athletic Footwear,46.0,84,3864.0,1854.72,0.48
Amazon,1185732,2021-11-19 00:00:00,19,11,2021,Northeast,Maine,Portland,Women's Street Footwear,43.0,63,2709.0,1489.9499999999998,0.5499999999999999
Amazon,1185732,2021-11-20 00:00:00,20,11,2021,Northeast,Maine,Portland,Women's Athletic Footwear,43.0,44,1892.0,775.7199999999999,0.41
Amazon,1185732,2021-11-21 00:00:00,21,11,2021,Northeast,Maine,Portland,Men's Apparel,53.0,60,3180.0,1208.4,0.38
Amazon,1185732,2021-12-20 00:00:00,20,12,2021,Northeast,Maine,Portland,Women's Apparel,58.0,113,6554.0,3539.1600000000003,0.54
Amazon,1185732,2021-12-21 00:00:00,21,12,2021,Northeast,Maine,Portland,Men's Street Footwear,50.0,147,7350.0,3380.9999999999995,0.4599999999999999
Amazon,1185732,2021-12-22 00:00:00,22,12,2021,Northeast,Maine,Portland,Men's Athletic Footwear,49.0,90,4410.0,2072.7,0.47
Amazon,1185732,2021-12-23 00:00:00,23,12,2021,Northeast,Maine,Portland,Women's Street Footwear,41.0,68,2788.0,1394.0,0.5
Amazon,1185732,2021-12-24 00:00:00,24,12,2021,Northeast,Maine,Portland,Women's Athletic Footwear,41.0,51,2091.0,857.31,0.41
Amazon,1185732,2021-12-25 00:00:00,25,12,2021,Northeast,Maine,Portland,Men's Apparel,54.0,41,2214.0,819.18,0.37
Amazon,1185732,2021-12-26 00:00:00,26,12,2021,Northeast,Maine,Portland,Women's Apparel,54.0,91,4914.0,2653.5600000000004,0.54
Amazon,1185732,2021-12-27 00:00:00,27,12,2021,Northeast,Maine,Portland,Men's Street Footwear,53.0,122,6466.0,3103.68,0.48
Amazon,1185732,2021-12-28 00:00:00,28,12,2021,Northeast,Maine,Portland,Men's Athletic Footwear,46.0,70,3220.0,1513.4,0.47
Amazon,1185732,2021-12-29 00:00:00,29,12,2021,Northeast,Maine,Portland,Women's Street Footwear,41.0,38,1558.0,856.8999999999999,0.5499999999999999
Amazon,1185732,2021-12-30 00:00:00,30,12,2021,Northeast,Maine,Portland,Women's Athletic Footwear,42.0,36,1512.0,680.4,0.4499999999999999
Amazon,1185732,2021-12-31 00:00:00,31,12,2021,Northeast,Maine,Portland,Men's Apparel,52.0,36,1872.0,692.64,0.37
Amazon,1185732,2021-09-17 00:00:00,17,9,2021,Northeast,Maine,Portland,Women's Apparel,57.0,59,3363.0,1748.76,0.52
Amazon,1185732,2021-10-19 00:00:00,19,10,2021,Northeast,Maine,Portland,Men's Street Footwear,55.0,120,6600.0,3300.0,0.5
Amazon,1185732,2021-10-19 00:00:00,19,10,2021,Northeast,Maine,Portland,Men's Athletic Footwear,54.0,59,3186.0,1561.14,0.49
Amazon,1185732,2021-10-19 00:00:00,19,10,2021,Northeast,Maine,Portland,Women's Street Footwear,52.0,31,1612.0,886.5999999999999,0.5499999999999999
Amazon,1185732,2021-10-19 00:00:00,19,10,2021,Northeast,Maine,Portland,Women's Athletic Footwear,50.0,26,1300.0,520.0,0.4
Amazon,1185732,2021-10-19 00:00:00,19,10,2021,Northeast,Maine,Portland,Men's Apparel,61.0,27,1647.0,625.86,0.38
Amazon,1185732,2021-10-19 00:00:00,19,10,2021,Northeast,Maine,Portland,Women's Apparel,68.0,56,3808.0,2018.24,0.53
Amazon,1185732,2021-11-18 00:00:00,18,11,2021,Northeast,Maine,Portland,Men's Street Footwear,62.0,98,6076.0,2977.24,0.49
Amazon,1185732,2021-11-18 00:00:00,18,11,2021,Northeast,Maine,Portland,Men's Athletic Footwear,52.0,52,2704.0,1352.0,0.5
Amazon,1185732,2021-11-18 00:00:00,18,11,2021,Northeast,Maine,Portland,Women's Street Footwear,52.0,55,2860.0,1487.2,0.52
Amazon,1185732,2021-11-18 00:00:00,18,11,2021,Northeast,Maine,Portland,Women's Athletic Footwear,54.0,46,2484.0,1068.12,0.43
Amazon,1185732,2021-11-18 00:00:00,18,11,2021,Northeast,Maine,Portland,Men's Apparel,60.0,41,2460.0,885.6,0.36
Amazon,1185732,2021-11-18 00:00:00,18,11,2021,Northeast,Maine,Portland,Women's Apparel,67.0,63,4221.0,2279.34,0.54
Amazon,1185732,2021-12-17 00:00:00,17,12,2021,Northeast,Maine,Portland,Men's Street Footwear,62.0,138,8556.0,4106.88,0.48
Amazon,1185732,2021-12-17 00:00:00,17,12,2021,Northeast,Maine,Portland,Men's Athletic Footwear,53.0,74,3922.0,1961.0,0.5
Amazon,1185732,2021-12-17 00:00:00,17,12,2021,Northeast,Maine,Portland,Women's Street Footwear,52.0,68,3536.0,1768.0,0.5
Amazon,1185732,2021-12-17 00:00:00,17,12,2021,Northeast,Maine,Portland,Women's Athletic Footwear,52.0,50,2600.0,1118.0,0.43
Amazon,1185732,2021-12-17 00:00:00,17,12,2021,Northeast,Maine,Portland,Men's Apparel,60.0,54,3240.0,1166.4,0.36
Amazon,1185732,2021-12-17 00:00:00,17,12,2021,Northeast,Maine,Portland,Women's Apparel,69.0,75,5175.0,2742.75,0.53
West Gear,1128299,2021-01-10 00:00:00,10,1,2021,Northeast,Maine,Portland,Men's Street Footwear,33.0,98,3234.0,1131.9,0.35
West Gear,1128299,2021-01-10 00:00:00,10,1,2021,Northeast,Maine,Portland,Men's Athletic Footwear,41.0,109,4469.0,1474.77,0.33
West Gear,1128299,2021-01-10 00:00:00,10,1,2021,Northeast,Maine,Portland,Women's Street Footwear,43.0,101,4343.0,1737.2,0.4
West Gear,1128299,2021-01-10 00:00:00,10,1,2021,Northeast,Maine,Portland,Women's Athletic Footwear,43.0,59,2537.0,989.43,0.39
West Gear,1185732,2021-02-10 00:00:00,10,2,2021,Northeast,New York,Albany,Women's Athletic Footwear,37.0,133,4921.0,2066.82,0.42
West Gear,1185732,2021-02-10 00:00:00,10,2,2021,Northeast,New York,Albany,Men's Apparel,50.0,154,7700.0,3541.9999999999995,0.4599999999999999
West Gear,1185732,2021-02-10 00:00:00,10,2,2021,Northeast,New York,Albany,Women's Apparel,42.0,182,7644.0,4892.16,0.64
West Gear,1185732,2021-03-08 00:00:00,8,3,2021,Northeast,New York,Albany,Men's Street Footwear,44.0,252,11088.0,6541.920000000001,0.5900000000000001
West Gear,1185732,2021-03-08 00:00:00,8,3,2021,Northeast,New York,Albany,Men's Athletic Footwear,44.0,165,7260.0,3339.6,0.4599999999999999
West Gear,1185732,2021-03-08 00:00:00,8,3,2021,Northeast,New York,Albany,Women's Street Footwear,33.0,161,5313.0,1912.68,0.36
West Gear,1185732,2021-03-08 00:00:00,8,3,2021,Northeast,New York,Albany,Women's Athletic Footwear,39.0,106,4134.0,1694.9399999999998,0.41
West Gear,1185732,2021-03-08 00:00:00,8,3,2021,Northeast,New York,Albany,Men's Apparel,51.0,133,6783.0,3323.67,0.49
West Gear,1185732,2021-03-08 00:00:00,8,3,2021,Northeast,New York,Albany,Women's Apparel,43.0,161,6923.0,4153.8,0.6
West Gear,1185732,2021-04-09 00:00:00,9,4,2021,Northeast,New York,Albany,Men's Street Footwear,42.0,248,10416.0,5832.960000000001,0.56
West Gear,1185732,2021-04-09 00:00:00,9,4,2021,Northeast,New York,Albany,Men's Athletic Footwear,43.0,147,6321.0,2844.45,0.4499999999999999
West Gear,1185732,2021-04-09 00:00:00,9,4,2021,Northeast,New York,Albany,Women's Street Footwear,34.0,152,5168.0,1860.48,0.36
West Gear,1185732,2021-04-09 00:00:00,9,4,2021,Northeast,New York,Albany,Women's Athletic Footwear,37.0,135,4995.0,2047.95,0.41
West Gear,1185732,2021-04-09 00:00:00,9,4,2021,Northeast,New York,Albany,Men's Apparel,50.0,124,6200.0,2914.0,0.47
West Gear,1185732,2021-04-09 00:00:00,9,4,2021,Northeast,New York,Albany,Women's Apparel,41.0,156,6396.0,4157.400000000001,0.65
West Gear,1185732,2021-05-08 00:00:00,8,5,2021,Northeast,New York,Albany,Men's Street Footwear,50.0,261,13050.0,7830.0,0.6
West Gear,1185732,2021-05-08 00:00:00,8,5,2021,Northeast,New York,Albany,Men's Athletic Footwear,53.0,161,8533.0,4010.51,0.47
West Gear,1185732,2021-05-08 00:00:00,8,5,2021,Northeast,New York,Albany,Women's Street Footwear,49.0,160,7840.0,2822.4,0.36
West Gear,1185732,2021-05-08 00:00:00,8,5,2021,Northeast,New York,Albany,Women's Athletic Footwear,47.0,130,6110.0,2444.0,0.4
West Gear,1185732,2021-05-08 00:00:00,8,5,2021,Northeast,New York,Albany,Men's Apparel,56.0,137,7672.0,3759.28,0.49
West Gear,1185732,2021-05-08 00:00:00,8,5,2021,Northeast,New York,Albany,Women's Apparel,59.0,169,9971.0,6281.7300000000005,0.63
West Gear,1185732,2021-06-10 00:00:00,10,6,2021,Northeast,New York,Albany,Men's Street Footwear,59.0,263,15517.0,8689.52,0.56
West Gear,1185732,2021-06-10 00:00:00,10,6,2021,Northeast,New York,Albany,Men's Athletic Footwear,54.0,175,9450.0,4536.0,0.48
West Gear,1185732,2021-06-10 00:00:00,10,6,2021,Northeast,New York,Albany,Women's Street Footwear,48.0,150,7200.0,2736.0,0.38
West Gear,1185732,2021-06-10 00:00:00,10,6,2021,Northeast,New York,Albany,Women's Athletic Footwear,49.0,144,7056.0,2892.96,0.41
West Gear,1185732,2021-06-10 00:00:00,10,6,2021,Northeast,New York,Albany,Men's Apparel,62.0,150,9300.0,4557.0,0.49
West Gear,1185732,2021-06-10 00:00:00,10,6,2021,Northeast,New York,Albany,Women's Apparel,69.0,181,12489.0,7743.18,0.62
West Gear,1185732,2021-07-08 00:00:00,8,7,2021,Northeast,New York,Albany,Men's Street Footwear,59.0,247,14573.0,8015.150000000001,0.55
West Gear,1185732,2021-07-08 00:00:00,8,7,2021,Northeast,New York,Albany,Men's Athletic Footwear,56.0,196,10976.0,4939.2,0.4499999999999999
West Gear,1185732,2021-07-08 00:00:00,8,7,2021,Northeast,New York,Albany,Women's Street Footwear,51.0,169,8619.0,3016.65,0.35
West Gear,1185732,2021-07-08 00:00:00,8,7,2021,Northeast,New York,Albany,Women's Athletic Footwear,53.0,150,7950.0,3418.5,0.43
West Gear,1185732,2021-07-08 00:00:00,8,7,2021,Northeast,New York,Albany,Men's Apparel,62.0,168,10416.0,4791.36,0.4599999999999999
West Gear,1185732,2021-07-08 00:00:00,8,7,2021,Northeast,New York,Albany,Women's Apparel,66.0,194,12804.0,8322.6,0.65
