Retailer,Retailer ID,Invoice Date,Day,Month,Year,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1128299,2020-05-13 00:00:00,13,5,2020,West,Colorado,Denver,Women's Apparel,65.0,105,6825.0,2047.5,0.3,Online
West Gear,1128299,2020-05-14 00:00:00,14,5,2020,West,Colorado,Denver,Men's Street Footwear,52.0,150,7800.0,4290.0,0.55,Online
West Gear,1128299,2020-05-15 00:00:00,15,5,2020,West,Colorado,Denver,Men's Athletic Footwear,55.0,150,8250.0,3052.5,0.37,Online
West Gear,1128299,2020-05-16 00:00:00,16,5,2020,West,Colorado,Denver,Women's Street Footwear,51.0,128,6528.0,3459.84,0.53,Online
West Gear,1128299,2020-05-17 00:00:00,17,5,2020,West,Colorado,Denver,Women's Athletic Footwear,60.0,116,6960.0,3340.8,0.48,Online
West Gear,1128299,2020-05-18 00:00:00,18,5,2020,West,Colorado,Denver,Men's Apparel,68.0,105,7140.0,4926.600000000001,0.6900000000000002,Online
West Gear,1128299,2020-05-19 00:00:00,19,5,2020,West,Colorado,Denver,Women's Apparel,73.0,130,9490.0,2941.9,0.31,Online
West Gear,1128299,2020-05-20 00:00:00,20,5,2020,West,Colorado,Denver,Men's Street Footwear,59.0,203,11977.0,6228.04,0.52,Online
West Gear,1128299,2020-05-21 00:00:00,21,5,2020,West,Colorado,Denver,Men's Athletic Footwear,64.0,182,11648.0,4426.24,0.38,Online
West Gear,1128299,2020-05-22 00:00:00,22,5,2020,West,Colorado,Denver,Women's Street Footwear,60.0,125,7500.0,4125.0,0.55,Online
West Gear,1128299,2020-05-23 00:00:00,23,5,2020,West,Colorado,Denver,Women's Athletic Footwear,63.0,125,7875.0,3543.7499999999995,0.4499999999999999,Online
West Gear,1128299,2020-05-24 00:00:00,24,5,2020,West,Colorado,Denver,Men's Apparel,68.0,115,7820.0,5239.4000000000015,0.6700000000000002,Online
West Gear,1128299,2020-05-25 00:00:00,25,5,2020,West,Colorado,Denver,Women's Apparel,75.0,137,10275.0,3390.75,0.33,Online
West Gear,1128299,2020-05-26 00:00:00,26,5,2020,West,Colorado,Denver,Men's Street Footwear,36.0,117,4212.0,1726.9199999999998,0.41,Online
West Gear,1128299,2020-05-27 00:00:00,27,5,2020,West,Colorado,Denver,Men's Athletic Footwear,48.0,131,6288.0,2515.2000000000003,0.4,Online
West Gear,1128299,2020-05-28 00:00:00,28,5,2020,West,Colorado,Denver,Women's Street Footwear,46.0,135,6210.0,2173.5,0.35,Online
West Gear,1128299,2020-05-29 00:00:00,29,5,2020,West,Colorado,Denver,Women's Athletic Footwear,49.0,78,3822.0,1567.02,0.41,Online
West Gear,1128299,2020-05-30 00:00:00,30,5,2020,West,Washington,Seattle,Men's Apparel,51.0,73,3723.0,1451.97,0.39,Online
West Gear,1128299,2020-05-31 00:00:00,31,5,2020,West,Washington,Seattle,Women's Apparel,46.0,125,5750.0,1782.5,0.31,Online
West Gear,1128299,2020-06-01 00:00:00,1,6,2020,West,Washington,Seattle,Men's Street Footwear,36.0,138,4968.0,2136.24,0.43,Online
West Gear,1128299,2020-06-02 00:00:00,2,6,2020,West,Washington,Seattle,Men's Athletic Footwear,47.0,131,6157.0,2401.23,0.39,Online
West Gear,1128299,2020-06-03 00:00:00,3,6,2020,West,Washington,Seattle,Women's Street Footwear,47.0,122,5734.0,2236.26,0.39,Online
West Gear,1128299,2020-06-04 00:00:00,4,6,2020,West,Washington,Seattle,Women's Athletic Footwear,48.0,87,4176.0,1753.9199999999998,0.42,Online
West Gear,1128299,2020-06-05 00:00:00,5,6,2020,West,Washington,Seattle,Men's Apparel,52.0,65,3380.0,1352.0,0.4,Online
West Gear,1128299,2020-06-06 00:00:00,6,6,2020,West,Washington,Seattle,Women's Apparel,46.0,123,5658.0,1753.98,0.31,Online
West Gear,1128299,2020-06-07 00:00:00,7,6,2020,West,Washington,Seattle,Men's Street Footwear,46.0,167,7682.0,3456.9,0.4499999999999999,Online
West Gear,1128299,2020-06-08 00:00:00,8,6,2020,West,Washington,Seattle,Men's Athletic Footwear,58.0,115,6670.0,2401.2,0.36,Online
West Gear,1128299,2020-06-09 00:00:00,9,6,2020,West,Washington,Seattle,Women's Street Footwear,60.0,115,6900.0,2760.0,0.4,Online
West Gear,1128299,2020-06-10 00:00:00,10,6,2020,West,Washington,Seattle,Women's Athletic Footwear,64.0,85,5440.0,2284.8,0.42,Online
West Gear,1128299,2020-06-11 00:00:00,11,6,2020,West,Washington,Seattle,Men's Apparel,69.0,46,3174.0,1206.12,0.38,Online
West Gear,1128299,2020-06-12 00:00:00,12,6,2020,West,Washington,Seattle,Women's Apparel,62.0,105,6510.0,2213.4,0.34,Online
West Gear,1128299,2020-06-13 00:00:00,13,6,2020,West,Washington,Seattle,Men's Street Footwear,68.0,160,10880.0,4787.2,0.44,Online
West Gear,1128299,2020-06-14 00:00:00,14,6,2020,West,Washington,Seattle,Men's Athletic Footwear,71.0,88,6248.0,2436.7200000000003,0.39,Online
West Gear,1128299,2020-06-15 00:00:00,15,6,2020,West,Washington,Seattle,Women's Street Footwear,74.0,120,8880.0,3463.2000000000003,0.39,Online
West Gear,1128299,2020-06-16 00:00:00,16,6,2020,West,Washington,Seattle,Women's Athletic Footwear,55.0,90,4950.0,2079.0,0.42,Online
West Gear,1128299,2020-06-17 00:00:00,17,6,2020,West,Washington,Seattle,Men's Apparel,59.0,56,3304.0,1321.6,0.4,Online
West Gear,1128299,2020-06-18 00:00:00,18,6,2020,West,Washington,Seattle,Women's Apparel,78.0,88,6864.0,2196.48,0.32,Online
West Gear,1128299,2020-06-19 00:00:00,19,6,2020,West,Washington,Seattle,Men's Street Footwear,55.0,165,9075.0,3720.75,0.41,Online
West Gear,1128299,2020-06-20 00:00:00,20,6,2020,West,Washington,Seattle,Men's Athletic Footwear,60.0,108,6480.0,2462.4,0.38,Online
West Gear,1128299,2020-06-21 00:00:00,21,6,2020,West,Washington,Seattle,Women's Street Footwear,61.0,120,7320.0,2781.6,0.38,Online
West Gear,1128299,2020-06-22 00:00:00,22,6,2020,West,Washington,Seattle,Women's Athletic Footwear,59.0,90,5310.0,2336.4,0.44,Online
West Gear,1128299,2020-06-23 00:00:00,23,6,2020,West,Washington,Seattle,Men's Apparel,60.0,52,3120.0,1185.6,0.38,Online
West Gear,1128299,2020-06-24 00:00:00,24,6,2020,West,Washington,Seattle,Women's Apparel,75.0,125,9375.0,3093.75,0.33,Online
West Gear,1128299,2020-06-25 00:00:00,25,6,2020,West,Washington,Seattle,Men's Street Footwear,71.0,195,13845.0,5814.9,0.42,Online
West Gear,1128299,2020-06-26 00:00:00,26,6,2020,West,Washington,Seattle,Men's Athletic Footwear,74.0,188,13912.0,5147.44,0.37,Online
West Gear,1128299,2020-06-27 00:00:00,27,6,2020,West,Washington,Seattle,Women's Street Footwear,72.0,163,11736.0,4459.68,0.38,Online
West Gear,1128299,2020-06-28 00:00:00,28,6,2020,West,Washington,Seattle,Women's Athletic Footwear,75.0,125,9375.0,3750.0,0.4,Online
West Gear,1128299,2020-06-29 00:00:00,29,6,2020,West,Washington,Seattle,Men's Apparel,82.0,105,8610.0,3357.9,0.39,Online
West Gear,1128299,2020-06-30 00:00:00,30,6,2020,West,Washington,Seattle,Women's Apparel,98.0,182,17836.0,6064.240000000001,0.34,Online
West Gear,1128299,2020-07-01 00:00:00,1,7,2020,West,Washington,Seattle,Men's Street Footwear,73.0,239,17447.0,6978.8,0.4,Online
West Gear,1128299,2020-07-02 00:00:00,2,7,2020,West,Washington,Seattle,Men's Athletic Footwear,82.0,182,14924.0,5372.639999999999,0.36,Online
West Gear,1128299,2020-07-03 00:00:00,3,7,2020,West,Washington,Seattle,Women's Street Footwear,78.0,175,13650.0,4777.5,0.35,Online
West Gear,1128299,2020-07-04 00:00:00,4,7,2020,West,Washington,Seattle,Women's Athletic Footwear,78.0,137,10686.0,4381.259999999999,0.41,Online
West Gear,1128299,2020-07-05 00:00:00,5,7,2020,West,Washington,Seattle,Men's Apparel,77.0,144,11088.0,3880.8,0.35,Online
West Gear,1128299,2020-07-06 00:00:00,6,7,2020,West,Washington,Seattle,Women's Apparel,95.0,155,14725.0,5153.75,0.35,Online
West Gear,1128299,2020-07-07 00:00:00,7,7,2020,West,Washington,Seattle,Men's Street Footwear,80.0,217,17360.0,7811.999999999999,0.4499999999999999,Online
West Gear,1128299,2020-07-08 00:00:00,8,7,2020,West,Washington,Seattle,Men's Athletic Footwear,77.0,210,16170.0,6306.3,0.39,Online
West Gear,1128299,2020-07-09 00:00:00,9,7,2020,West,Washington,Seattle,Women's Street Footwear,73.0,163,11899.0,4164.65,0.35,Online
West Gear,1128299,2020-07-10 00:00:00,10,7,2020,West,Washington,Seattle,Women's Athletic Footwear,74.0,155,11470.0,5046.8,0.44,Online
West Gear,1128299,2020-07-11 00:00:00,11,7,2020,West,Washington,Seattle,Men's Apparel,71.0,155,11005.0,4291.95,0.39,Online
West Gear,1128299,2020-07-12 00:00:00,12,7,2020,West,Washington,Seattle,Women's Apparel,76.0,108,8208.0,2708.6400000000003,0.33,Online
West Gear,1128299,2020-07-13 00:00:00,13,7,2020,West,Washington,Seattle,Men's Street Footwear,64.0,156,9984.0,4093.44,0.41,Online
West Gear,1128299,2020-07-14 00:00:00,14,7,2020,West,Washington,Seattle,Men's Athletic Footwear,71.0,174,12354.0,4323.9,0.35,Online
West Gear,1128299,2020-07-15 00:00:00,15,7,2020,West,Washington,Seattle,Women's Street Footwear,63.0,135,8505.0,3146.85,0.37,Online
West Gear,1128299,2020-07-16 00:00:00,16,7,2020,West,Washington,Seattle,Women's Athletic Footwear,67.0,112,7504.0,3001.6000000000004,0.4,Online
West Gear,1128299,2020-07-17 00:00:00,17,7,2020,West,Washington,Seattle,Men's Apparel,72.0,111,7992.0,3196.8,0.4,Online
West Gear,1128299,2020-07-18 00:00:00,18,7,2020,West,Washington,Seattle,Women's Apparel,62.0,113,7006.0,2452.1,0.35,Online
West Gear,1128299,2020-07-19 00:00:00,19,7,2020,West,Washington,Seattle,Men's Street Footwear,58.0,149,8642.0,3456.8,0.4,Online
West Gear,1128299,2020-07-20 00:00:00,20,7,2020,West,Washington,Seattle,Men's Athletic Footwear,64.0,138,8832.0,3267.84,0.37,Online
West Gear,1128299,2020-07-21 00:00:00,21,7,2020,West,Washington,Seattle,Women's Street Footwear,56.0,113,6328.0,2278.08,0.36,Online
West Gear,1128299,2020-07-22 00:00:00,22,7,2020,West,Washington,Seattle,Women's Athletic Footwear,58.0,98,5684.0,2500.96,0.44,Online
West Gear,1128299,2020-07-23 00:00:00,23,7,2020,West,Washington,Seattle,Men's Apparel,69.0,94,6486.0,2270.1,0.35,Online
West Gear,1128299,2020-07-24 00:00:00,24,7,2020,West,Washington,Seattle,Women's Apparel,71.0,101,7171.0,2509.85,0.35,Online
West Gear,1128299,2020-07-25 00:00:00,25,7,2020,West,Washington,Seattle,Men's Street Footwear,54.0,162,8748.0,3849.12,0.44,Online
West Gear,1128299,2020-07-26 00:00:00,26,7,2020,West,Washington,Seattle,Men's Athletic Footwear,60.0,188,11280.0,4173.6,0.37,Online
West Gear,1128299,2020-07-27 00:00:00,27,7,2020,West,Washington,Seattle,Women's Street Footwear,54.0,124,6696.0,2477.52,0.37,Online
West Gear,1128299,2020-07-28 00:00:00,28,7,2020,West,Washington,Seattle,Women's Athletic Footwear,69.0,117,8073.0,3471.39,0.43,Online
West Gear,1128299,2020-07-29 00:00:00,29,7,2020,West,Washington,Seattle,Men's Apparel,85.0,115,9775.0,3910.0,0.4,Online
West Gear,1128299,2020-07-30 00:00:00,30,7,2020,West,Washington,Seattle,Women's Apparel,88.0,138,12144.0,3764.64,0.31,Online
West Gear,1128299,2020-07-31 00:00:00,31,7,2020,West,Washington,Seattle,Men's Street Footwear,78.0,188,14664.0,5865.6,0.4,Online
West Gear,1128299,2020-08-01 00:00:00,1,8,2020,West,Washington,Seattle,Men's Athletic Footwear,77.0,195,15015.0,5705.7,0.38,Online
West Gear,1128299,2020-08-02 00:00:00,2,8,2020,West,Washington,Seattle,Women's Street Footwear,73.0,138,10074.0,3928.86,0.39,Online
West Gear,1128299,2020-08-03 00:00:00,3,8,2020,West,Washington,Seattle,Women's Athletic Footwear,76.0,138,10488.0,4509.84,0.43,Online
West Gear,1128299,2020-08-04 00:00:00,4,8,2020,West,Washington,Seattle,Men's Apparel,82.0,133,10906.0,4144.28,0.38,Online
West Gear,1128299,2020-08-05 00:00:00,5,8,2020,West,Washington,Seattle,Women's Apparel,86.0,150,12900.0,4386.0,0.34,Online
Foot Locker,1185732,2020-08-06 00:00:00,6,8,2020,West,Washington,Seattle,Men's Street Footwear,44.0,273,12012.0,6606.6,0.55,Online
Foot Locker,1185732,2020-08-07 00:00:00,7,8,2020,West,Washington,Seattle,Men's Athletic Footwear,41.0,221,9061.0,4439.89,0.49,Online
Foot Locker,1185732,2020-08-08 00:00:00,8,8,2020,West,Washington,Seattle,Women's Street Footwear,34.0,230,7820.0,3049.8,0.39,Online
Foot Locker,1185732,2020-08-09 00:00:00,9,8,2020,West,Washington,Seattle,Women's Athletic Footwear,38.0,175,6650.0,2660.0,0.4,Online
Amazon,1185732,2021-01-24 00:00:00,24,1,2021,West,Alaska,Anchorage,Women's Apparel,52.0,84,4368.0,1790.88,0.41,Online
Amazon,1185732,2021-02-22 00:00:00,22,2,2021,West,Alaska,Anchorage,Men's Street Footwear,51.0,173,8823.0,4146.81,0.47,Online
Amazon,1185732,2021-02-22 00:00:00,22,2,2021,West,Alaska,Anchorage,Men's Athletic Footwear,53.0,65,3445.0,1653.6,0.48,Online
Amazon,1185732,2021-02-22 00:00:00,22,2,2021,West,Alaska,Anchorage,Women's Street Footwear,43.0,77,3311.0,1225.07,0.37,Online
Amazon,1185732,2021-02-22 00:00:00,22,2,2021,West,Alaska,Anchorage,Women's Athletic Footwear,49.0,46,2254.0,879.0600000000001,0.39,Online
Amazon,1185732,2021-02-22 00:00:00,22,2,2021,West,Alaska,Anchorage,Men's Apparel,60.0,75,4500.0,1710.0,0.38,Online
Amazon,1185732,2021-02-22 00:00:00,22,2,2021,West,Alaska,Anchorage,Women's Apparel,52.0,102,5304.0,2333.76,0.44,Online
Amazon,1185732,2021-03-20 00:00:00,20,3,2021,West,Alaska,Anchorage,Men's Street Footwear,53.0,153,8109.0,3973.41,0.49,Online
Amazon,1185732,2021-03-20 00:00:00,20,3,2021,West,Alaska,Anchorage,Men's Athletic Footwear,52.0,65,3380.0,1690.0,0.5,Online
Amazon,1185732,2021-03-20 00:00:00,20,3,2021,West,Alaska,Anchorage,Women's Street Footwear,41.0,69,2829.0,1046.73,0.37,Online
Amazon,1185732,2021-03-20 00:00:00,20,3,2021,West,Alaska,Anchorage,Women's Athletic Footwear,49.0,36,1764.0,670.32,0.38,Online
Amazon,1185732,2021-03-20 00:00:00,20,3,2021,West,Alaska,Anchorage,Men's Apparel,64.0,53,3392.0,1322.88,0.39,Online
Amazon,1185732,2021-03-20 00:00:00,20,3,2021,West,Alaska,Anchorage,Women's Apparel,53.0,72,3816.0,1526.4,0.4,Online
Amazon,1185732,2021-04-21 00:00:00,21,4,2021,West,Alaska,Anchorage,Men's Street Footwear,54.0,131,7074.0,3254.04,0.46,Online
Amazon,1185732,2021-04-21 00:00:00,21,4,2021,West,Alaska,Anchorage,Men's Athletic Footwear,50.0,61,3050.0,1525.0,0.5,Online
Amazon,1185732,2021-04-21 00:00:00,21,4,2021,West,Alaska,Anchorage,Women's Street Footwear,44.0,61,2684.0,1073.6,0.4,Online
Amazon,1185732,2021-04-21 00:00:00,21,4,2021,West,Alaska,Anchorage,Women's Athletic Footwear,47.0,44,2068.0,765.16,0.37,Online
Amazon,1185732,2021-04-21 00:00:00,21,4,2021,West,Alaska,Anchorage,Men's Apparel,56.0,41,2296.0,849.52,0.37,Online
Amazon,1185732,2021-04-21 00:00:00,21,4,2021,West,Alaska,Anchorage,Women's Apparel,49.0,84,4116.0,1811.04,0.44,Online
Amazon,1185732,2021-05-20 00:00:00,20,5,2021,West,Alaska,Anchorage,Men's Street Footwear,59.0,160,9440.0,4720.0,0.5,Online
Amazon,1185732,2021-05-20 00:00:00,20,5,2021,West,Alaska,Anchorage,Men's Athletic Footwear,56.0,72,4032.0,1814.4000000000003,0.45,Online
Amazon,1185732,2021-05-20 00:00:00,20,5,2021,West,Alaska,Anchorage,Women's Street Footwear,53.0,84,4452.0,1780.8000000000002,0.4,Online
Amazon,1185732,2021-05-20 00:00:00,20,5,2021,West,Alaska,Anchorage,Women's Athletic Footwear,51.0,63,3213.0,1220.94,0.38,Online
Amazon,1185732,2021-05-20 00:00:00,20,5,2021,West,Alaska,Anchorage,Men's Apparel,62.0,69,4278.0,1625.64,0.38,Online
Amazon,1185732,2021-05-20 00:00:00,20,5,2021,West,Alaska,Anchorage,Women's Apparel,67.0,100,6700.0,2747.0,0.41,Online
Amazon,1185732,2021-06-22 00:00:00,22,6,2021,West,Alaska,Anchorage,Men's Street Footwear,59.0,189,11151.0,5129.46,0.46,Online
Amazon,1185732,2021-06-22 00:00:00,22,6,2021,West,Alaska,Anchorage,Men's Athletic Footwear,55.0,112,6160.0,3080.0,0.5,Online
Amazon,1185732,2021-06-22 00:00:00,22,6,2021,West,Alaska,Anchorage,Women's Street Footwear,53.0,81,4293.0,1545.48,0.36,Online
Amazon,1185732,2021-06-22 00:00:00,22,6,2021,West,Alaska,Anchorage,Women's Athletic Footwear,53.0,90,4770.0,1717.2,0.36,Online
Amazon,1185732,2021-06-22 00:00:00,22,6,2021,West,Alaska,Anchorage,Men's Apparel,60.0,84,5040.0,1814.4,0.36,Online
Amazon,1185732,2021-06-22 00:00:00,22,6,2021,West,Alaska,Anchorage,Women's Apparel,67.0,126,8442.0,3545.64,0.42,Online
Amazon,1185732,2021-07-20 00:00:00,20,7,2021,West,Alaska,Anchorage,Men's Street Footwear,63.0,182,11466.0,5274.360000000001,0.46,Online
Amazon,1185732,2021-07-20 00:00:00,20,7,2021,West,Alaska,Anchorage,Men's Athletic Footwear,59.0,111,6549.0,3078.03,0.47,Online
Amazon,1185732,2021-07-20 00:00:00,20,7,2021,West,Alaska,Anchorage,Women's Street Footwear,53.0,102,5406.0,1946.16,0.36,Online
Amazon,1185732,2021-07-20 00:00:00,20,7,2021,West,Alaska,Anchorage,Women's Athletic Footwear,51.0,75,3825.0,1453.5,0.38,Online
Amazon,1185732,2021-07-20 00:00:00,20,7,2021,West,Alaska,Anchorage,Men's Apparel,61.0,91,5551.0,2164.89,0.39,Online
Amazon,1185732,2021-07-20 00:00:00,20,7,2021,West,Alaska,Anchorage,Women's Apparel,67.0,130,8710.0,3919.5,0.4499999999999999,Online
Amazon,1185732,2021-08-21 00:00:00,21,8,2021,West,Alaska,Anchorage,Men's Street Footwear,59.0,163,9617.0,4327.650000000001,0.45,Online
Amazon,1185732,2021-08-21 00:00:00,21,8,2021,West,Alaska,Anchorage,Men's Athletic Footwear,56.0,106,5936.0,2671.2000000000003,0.45,Online
Amazon,1185732,2021-08-21 00:00:00,21,8,2021,West,Alaska,Anchorage,Women's Street Footwear,54.0,102,5508.0,1982.88,0.36,Online
Amazon,1185732,2021-08-21 00:00:00,21,8,2021,West,Alaska,Anchorage,Women's Athletic Footwear,53.0,68,3604.0,1441.6,0.4,Online
Amazon,1185732,2021-08-21 00:00:00,21,8,2021,West,Alaska,Anchorage,Men's Apparel,62.0,65,4030.0,1531.4,0.38,Online
Amazon,1185732,2021-08-21 00:00:00,21,8,2021,West,Alaska,Anchorage,Women's Apparel,67.0,104,6968.0,2926.56,0.42,Online
Amazon,1185732,2021-09-20 00:00:00,20,9,2021,West,Alaska,Anchorage,Men's Street Footwear,64.0,131,8384.0,4024.32,0.48,Online
Amazon,1185732,2021-09-20 00:00:00,20,9,2021,West,Alaska,Anchorage,Men's Athletic Footwear,55.0,91,5005.0,2402.4,0.48,Online
Amazon,1185732,2021-09-20 00:00:00,20,9,2021,West,Alaska,Anchorage,Women's Street Footwear,50.0,59,2950.0,1121.0,0.38,Online
Amazon,1185732,2021-09-20 00:00:00,20,9,2021,West,Alaska,Anchorage,Women's Athletic Footwear,50.0,56,2800.0,1092.0,0.39,Online
Amazon,1185732,2021-09-20 00:00:00,20,9,2021,West,Alaska,Anchorage,Men's Apparel,62.0,60,3720.0,1488.0,0.4,Online
Amazon,1185732,2021-09-20 00:00:00,20,9,2021,West,Alaska,Anchorage,Women's Apparel,64.0,84,5376.0,2204.16,0.41,Online
Amazon,1185732,2021-10-22 00:00:00,22,10,2021,West,Alaska,Anchorage,Men's Street Footwear,68.0,113,7684.0,3611.48,0.47,Online
Amazon,1185732,2021-10-22 00:00:00,22,10,2021,West,Alaska,Anchorage,Men's Athletic Footwear,60.0,77,4620.0,2217.6000000000004,0.48,Online
Amazon,1185732,2021-10-22 00:00:00,22,10,2021,West,Alaska,Anchorage,Women's Street Footwear,59.0,46,2714.0,1085.6,0.4,Online
Amazon,1185732,2021-10-22 00:00:00,22,10,2021,West,Alaska,Anchorage,Women's Athletic Footwear,59.0,42,2478.0,892.0799999999999,0.36,Online
Amazon,1185732,2021-10-22 00:00:00,22,10,2021,West,Alaska,Anchorage,Men's Apparel,71.0,44,3124.0,1093.4,0.35,Online
Amazon,1185732,2021-10-22 00:00:00,22,10,2021,West,Alaska,Anchorage,Women's Apparel,73.0,83,6059.0,2423.6,0.4,Online
Amazon,1185732,2021-11-21 00:00:00,21,11,2021,West,Alaska,Anchorage,Men's Street Footwear,68.0,123,8364.0,4014.72,0.48,Online
Amazon,1185732,2021-11-21 00:00:00,21,11,2021,West,Alaska,Anchorage,Men's Athletic Footwear,59.0,81,4779.0,2198.34,0.46,Online
Amazon,1185732,2021-11-21 00:00:00,21,11,2021,West,Alaska,Anchorage,Women's Street Footwear,59.0,93,5487.0,2139.9300000000003,0.39,Online
Amazon,1185732,2021-11-21 00:00:00,21,11,2021,West,Alaska,Anchorage,Women's Athletic Footwear,62.0,90,5580.0,2120.4,0.38,Online
Amazon,1185732,2021-11-21 00:00:00,21,11,2021,West,Alaska,Anchorage,Men's Apparel,69.0,83,5727.0,2004.45,0.35,Online
Amazon,1185732,2021-11-21 00:00:00,21,11,2021,West,Alaska,Anchorage,Women's Apparel,74.0,101,7474.0,3139.08,0.42,Online
Amazon,1185732,2021-12-20 00:00:00,20,12,2021,West,Alaska,Anchorage,Men's Street Footwear,69.0,174,12006.0,5642.820000000001,0.47,Online
Amazon,1185732,2021-12-20 00:00:00,20,12,2021,West,Alaska,Anchorage,Men's Athletic Footwear,60.0,112,6720.0,3158.4,0.47,Online
Foot Locker,1128299,2021-01-10 00:00:00,10,1,2021,West,Alaska,Anchorage,Men's Street Footwear,33.0,109,3597.0,1366.86,0.38,Online
Foot Locker,1128299,2021-01-10 00:00:00,10,1,2021,West,Alaska,Anchorage,Men's Athletic Footwear,43.0,109,4687.0,1546.71,0.33,Online
Foot Locker,1128299,2021-01-10 00:00:00,10,1,2021,West,Alaska,Anchorage,Women's Street Footwear,41.0,113,4633.0,1667.88,0.36,Online
Foot Locker,1128299,2021-01-10 00:00:00,10,1,2021,West,Alaska,Anchorage,Women's Athletic Footwear,43.0,56,2408.0,842.8,0.35,Online
Foot Locker,1128299,2021-01-10 00:00:00,10,1,2021,West,Alaska,Anchorage,Men's Apparel,46.0,46,2116.0,634.8,0.3,Online
Foot Locker,1128299,2021-01-10 00:00:00,10,1,2021,West,Alaska,Anchorage,Women's Apparel,42.0,123,5166.0,2789.6400000000003,0.54,Online
Foot Locker,1128299,2021-02-10 00:00:00,10,2,2021,West,Alaska,Anchorage,Men's Street Footwear,33.0,143,4719.0,1698.84,0.36,Online
Foot Locker,1128299,2021-02-10 00:00:00,10,2,2021,West,Alaska,Anchorage,Men's Athletic Footwear,42.0,98,4116.0,1317.12,0.32,Online
Foot Locker,1128299,2021-02-10 00:00:00,10,2,2021,West,Alaska,Anchorage,Women's Street Footwear,44.0,94,4136.0,1488.96,0.36,Online
Foot Locker,1128299,2021-02-10 00:00:00,10,2,2021,West,Hawaii,Honolulu,Women's Athletic Footwear,41.0,56,2296.0,895.44,0.39,Online
Foot Locker,1128299,2021-02-10 00:00:00,10,2,2021,West,Hawaii,Honolulu,Men's Apparel,47.0,38,1786.0,535.8,0.3,Online
Foot Locker,1128299,2021-02-10 00:00:00,10,2,2021,West,Hawaii,Honolulu,Women's Apparel,44.0,102,4488.0,2468.4,0.55,Online
Foot Locker,1128299,2021-03-09 00:00:00,9,3,2021,West,Hawaii,Honolulu,Men's Street Footwear,44.0,135,5940.0,2376.0,0.4,Online
Foot Locker,1128299,2021-03-09 00:00:00,9,3,2021,West,Hawaii,Honolulu,Men's Athletic Footwear,54.0,91,4914.0,1523.34,0.31,Online
Foot Locker,1128299,2021-03-09 00:00:00,9,3,2021,West,Hawaii,Honolulu,Women's Street Footwear,57.0,101,5757.0,2245.23,0.39,Online
Foot Locker,1128299,2021-03-09 00:00:00,9,3,2021,West,Hawaii,Honolulu,Women's Athletic Footwear,52.0,69,3588.0,1291.68,0.36,Online
Foot Locker,1128299,2021-03-09 00:00:00,9,3,2021,West,Hawaii,Honolulu,Men's Apparel,55.0,36,1980.0,514.8000000000001,0.26,Online
Foot Locker,1128299,2021-03-09 00:00:00,9,3,2021,West,Hawaii,Honolulu,Women's Apparel,50.0,85,4250.0,2337.5,0.55,Online
Foot Locker,1128299,2021-04-10 00:00:00,10,4,2021,West,Hawaii,Honolulu,Men's Street Footwear,59.0,130,7670.0,2761.2,0.36,Online
Foot Locker,1128299,2021-04-10 00:00:00,10,4,2021,West,Hawaii,Honolulu,Men's Athletic Footwear,61.0,81,4941.0,1729.35,0.35,Online
Foot Locker,1128299,2021-04-10 00:00:00,10,4,2021,West,Hawaii,Honolulu,Women's Street Footwear,60.0,91,5460.0,2074.8,0.38,Online
Foot Locker,1128299,2021-04-10 00:00:00,10,4,2021,West,Hawaii,Honolulu,Women's Athletic Footwear,48.0,73,3504.0,1226.4,0.35,Online
Foot Locker,1128299,2021-04-10 00:00:00,10,4,2021,West,Hawaii,Honolulu,Men's Apparel,52.0,42,2184.0,589.6800000000001,0.27,Online
Foot Locker,1128299,2021-04-10 00:00:00,10,4,2021,West,Hawaii,Honolulu,Women's Apparel,66.0,94,6204.0,3102.0,0.5,Online
Foot Locker,1128299,2021-05-11 00:00:00,11,5,2021,West,Hawaii,Honolulu,Men's Street Footwear,51.0,158,8058.0,2981.46,0.37,Online
Foot Locker,1128299,2021-05-11 00:00:00,11,5,2021,West,Hawaii,Honolulu,Men's Athletic Footwear,58.0,98,5684.0,1875.72,0.33,Online
Foot Locker,1128299,2021-05-11 00:00:00,11,5,2021,West,Hawaii,Honolulu,Women's Street Footwear,56.0,98,5488.0,2195.2000000000003,0.4,Online
Foot Locker,1128299,2021-05-11 00:00:00,11,5,2021,West,Hawaii,Honolulu,Women's Athletic Footwear,52.0,80,4160.0,1664.0,0.4,Online
Foot Locker,1128299,2021-05-11 00:00:00,11,5,2021,West,Hawaii,Honolulu,Men's Apparel,55.0,46,2530.0,708.4000000000001,0.28,Online
Foot Locker,1128299,2021-05-11 00:00:00,11,5,2021,West,Hawaii,Honolulu,Women's Apparel,69.0,143,9867.0,5426.85,0.55,Online
Foot Locker,1128299,2021-06-10 00:00:00,10,6,2021,West,Hawaii,Honolulu,Men's Street Footwear,67.0,210,14070.0,5628.0,0.4,Online
Foot Locker,1128299,2021-06-10 00:00:00,10,6,2021,West,Hawaii,Honolulu,Men's Athletic Footwear,72.0,156,11232.0,3481.92,0.31,Online
