Retailer,Retailer ID,Invoice Date,Day,Month,Year,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin
Sports Direct,1185732,2021-12-05 00:00:00,5,12,2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,60.00000000000001,775,465000.00000000006,139500.0,0.3
Sports Direct,1185732,2021-12-05 00:00:00,5,12,2021,Southeast,South Carolina,Charleston,Men's Apparel,70.0,775,542500.0,189875.0,0.35
Sports Direct,1185732,2021-12-05 00:00:00,5,12,2021,Southeast,South Carolina,Charleston,Women's Apparel,75.0,875,656250.0,328125.0,0.5
Sports Direct,1185732,2021-01-06 00:00:00,6,1,2021,Southeast,South Carolina,Charleston,Men's Street Footwear,35.0,925,323750.0,129500.0,0.4
Sports Direct,1185732,2021-01-06 00:00:00,6,1,2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,35.0,725,253750.0,88812.5,0.35
Sports Direct,1185732,2021-01-06 00:00:00,6,1,2021,Southeast,South Carolina,Charleston,Women's Street Footwear,25.000000000000007,725,181250.0000000001,72500.00000000003,0.4
Sports Direct,1185732,2021-01-06 00:00:00,6,1,2021,Southeast,South Carolina,Charleston,Women's Athletic Footwear,30.0,575,172500.0,69000.0,0.4
Sports Direct,1185732,2021-01-06 00:00:00,6,1,2021,Southeast,South Carolina,Charleston,Men's Apparel,45.0,625,281250.0,98437.5,0.35
Sports Direct,1185732,2021-01-06 00:00:00,6,1,2021,Southeast,South Carolina,Charleston,Women's Apparel,35.0,725,253750.0,126875.0,0.5
Sports Direct,1185732,2021-02-04 00:00:00,4,2,2021,Southeast,South Carolina,Charleston,Men's Street Footwear,35.0,975,341250.0,136500.0,0.4
Sports Direct,1185732,2021-02-04 00:00:00,4,2,2021,Southeast,South Carolina,Charleston,Men's Athletic Footwear,35.0,625,218750.0,76562.5,0.35
Sports Direct,1185732,2021-02-04 00:00:00,4,2,2021,Southeast,South Carolina,Charleston,Women's Street Footwear,25.000000000000007,675,168750.00000000006,67500.00000000003,0.4
Sports Direct,1185732,2021-02-04 00:00:00,4,2,2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,30.0,525,157500.0,63000.0,0.4
Sports Direct,1185732,2021-02-04 00:00:00,4,2,2021,Southeast,North Carolina,Charlotte,Men's Apparel,45.0,600,270000.0,94500.0,0.35
Sports Direct,1185732,2021-02-04 00:00:00,4,2,2021,Southeast,North Carolina,Charlotte,Women's Apparel,30.0,700,210000.0,105000.0,0.5
Sports Direct,1185732,2021-03-02 00:00:00,2,3,2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,30.0,920,276000.0,110400.0,0.4
Sports Direct,1185732,2021-03-02 00:00:00,2,3,2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,30.0,600,180000.0,62999.99999999999,0.35
Sports Direct,1185732,2021-03-02 00:00:00,2,3,2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,20.0,625,125000.0,50000.0,0.4
Sports Direct,1185732,2021-03-02 00:00:00,2,3,2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,25.0,475,118749.99999999996,47499.99999999999,0.4
Sports Direct,1185732,2021-03-02 00:00:00,2,3,2021,Southeast,North Carolina,Charlotte,Men's Apparel,40.00000000000001,525,210000.00000000003,73500.0,0.35
Sports Direct,1185732,2021-03-02 00:00:00,2,3,2021,Southeast,North Carolina,Charlotte,Women's Apparel,30.0,625,187500.0,93750.0,0.5
Sports Direct,1185732,2021-04-03 00:00:00,3,4,2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,30.0,875,262500.0,105000.0,0.4
Sports Direct,1185732,2021-04-03 00:00:00,3,4,2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,30.0,575,172500.0,60374.99999999999,0.35
Sports Direct,1185732,2021-04-03 00:00:00,3,4,2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,20.0,575,115000.0,46000.0,0.4
Sports Direct,1185732,2021-04-03 00:00:00,3,4,2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,25.0,500,124999.99999999996,49999.99999999999,0.4
Sports Direct,1185732,2021-04-03 00:00:00,3,4,2021,Southeast,North Carolina,Charlotte,Men's Apparel,45.0,525,236250.0,82687.5,0.35
Sports Direct,1185732,2021-04-03 00:00:00,3,4,2021,Southeast,North Carolina,Charlotte,Women's Apparel,35.0,675,236250.0,118125.0,0.5
Sports Direct,1185732,2021-05-02 00:00:00,2,5,2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,45.0,945,425250.0,170100.0,0.4
Sports Direct,1185732,2021-05-02 00:00:00,2,5,2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,45.0,650,292500.0,102375.0,0.35
Sports Direct,1185732,2021-05-02 00:00:00,2,5,2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,40.0,625,250000.0,100000.0,0.4
Sports Direct,1185732,2021-05-02 00:00:00,2,5,2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,40.0,575,230000.0,92000.0,0.4
Sports Direct,1185732,2021-05-02 00:00:00,2,5,2021,Southeast,North Carolina,Charlotte,Men's Apparel,49.99999999999999,600,299999.99999999994,104999.99999999996,0.35
Sports Direct,1185732,2021-05-02 00:00:00,2,5,2021,Southeast,North Carolina,Charlotte,Women's Apparel,54.99999999999999,700,385000.0,192500.0,0.5
Sports Direct,1185732,2021-06-04 00:00:00,4,6,2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,49.99999999999999,950,475000.0,190000.0,0.4
Sports Direct,1185732,2021-06-04 00:00:00,4,6,2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,45.0,700,315000.0,110250.0,0.35
Sports Direct,1185732,2021-06-04 00:00:00,4,6,2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,50.0,675,337500.0,135000.0,0.4
Sports Direct,1185732,2021-06-04 00:00:00,4,6,2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,50.0,650,325000.0,130000.0,0.4
Sports Direct,1185732,2021-06-04 00:00:00,4,6,2021,Southeast,North Carolina,Charlotte,Men's Apparel,65.0,650,422500.0,147875.0,0.35
Sports Direct,1185732,2021-06-04 00:00:00,4,6,2021,Southeast,North Carolina,Charlotte,Women's Apparel,70.0,825,577500.0,288750.0,0.5
Sports Direct,1185732,2021-07-02 00:00:00,2,7,2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,65.0,1050,682500.0,273000.0,0.4
Sports Direct,1185732,2021-07-02 00:00:00,2,7,2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,60.00000000000001,800,480000.00000000006,168000.0,0.35
Sports Direct,1185732,2021-07-02 00:00:00,2,7,2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,55.00000000000001,725,398750.00000000006,159500.00000000003,0.4
Sports Direct,1185732,2021-07-02 00:00:00,2,7,2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,55.00000000000001,675,371250.00000000006,148500.00000000003,0.4
Sports Direct,1185732,2021-07-02 00:00:00,2,7,2021,Southeast,North Carolina,Charlotte,Men's Apparel,65.0,700,455000.0,159250.0,0.35
Sports Direct,1185732,2021-07-02 00:00:00,2,7,2021,Southeast,North Carolina,Charlotte,Women's Apparel,70.0,875,612500.0,306250.0,0.5
Sports Direct,1185732,2021-08-03 00:00:00,3,8,2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,65.0,1025,666250.0,266500.0,0.4
Sports Direct,1185732,2021-08-03 00:00:00,3,8,2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,60.00000000000001,800,480000.00000000006,168000.0,0.35
Sports Direct,1185732,2021-08-03 00:00:00,3,8,2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,55.00000000000001,725,398750.00000000006,159500.00000000003,0.4
Sports Direct,1185732,2021-08-03 00:00:00,3,8,2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,45.0,675,303750.0,121500.0,0.4
Sports Direct,1185732,2021-08-03 00:00:00,3,8,2021,Southeast,North Carolina,Charlotte,Men's Apparel,55.00000000000001,650,357500.00000000006,125125.0,0.35
Sports Direct,1185732,2021-08-03 00:00:00,3,8,2021,Southeast,North Carolina,Charlotte,Women's Apparel,60.00000000000001,825,495000.00000000006,247500.00000000003,0.5
Sports Direct,1185732,2021-09-02 00:00:00,2,9,2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,55.00000000000001,925,508750.00000000006,203500.00000000003,0.4
Sports Direct,1185732,2021-09-02 00:00:00,2,9,2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,50.000000000000014,725,362500.0000000001,126875.00000000004,0.35
Sports Direct,1185732,2021-09-02 00:00:00,2,9,2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,30.000000000000004,625,187500.00000000003,75000.00000000001,0.4
Sports Direct,1185732,2021-09-02 00:00:00,2,9,2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,30.000000000000004,600,180000.00000000003,72000.00000000001,0.4
Sports Direct,1185732,2021-09-02 00:00:00,2,9,2021,Southeast,North Carolina,Charlotte,Men's Apparel,40.0,600,240000.0,84000.0,0.35
Sports Direct,1185732,2021-09-02 00:00:00,2,9,2021,Southeast,North Carolina,Charlotte,Women's Apparel,45.00000000000001,700,315000.00000000006,157500.00000000003,0.5
Sports Direct,1185732,2021-10-04 00:00:00,4,10,2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,45.00000000000001,875,393750.00000000006,157500.00000000003,0.4
Sports Direct,1185732,2021-10-04 00:00:00,4,10,2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35.00000000000001,700,245000.0000000001,85750.00000000001,0.35
Sports Direct,1185732,2021-10-04 00:00:00,4,10,2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,35.00000000000001,575,201250.00000000003,80500.00000000001,0.4
Sports Direct,1185732,2021-10-04 00:00:00,4,10,2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,35.00000000000001,550,192500.00000000003,77000.00000000001,0.4
Sports Direct,1185732,2021-10-04 00:00:00,4,10,2021,Southeast,North Carolina,Charlotte,Men's Apparel,45.00000000000001,550,247500.00000000003,86625.0,0.35
Sports Direct,1185732,2021-10-04 00:00:00,4,10,2021,Southeast,North Carolina,Charlotte,Women's Apparel,50.0,675,337500.0,168750.0,0.5
Sports Direct,1185732,2021-11-03 00:00:00,3,11,2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,45.00000000000001,825,371250.00000000006,148500.00000000003,0.4
Sports Direct,1185732,2021-11-03 00:00:00,3,11,2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35.00000000000001,650,227500.0000000001,79625.00000000001,0.35
Sports Direct,1185732,2021-11-03 00:00:00,3,11,2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,40.000000000000014,595,238000.0000000001,95200.00000000004,0.4
Sports Direct,1185732,2021-11-03 00:00:00,3,11,2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,60.00000000000002,650,390000.0000000001,156000.00000000006,0.4
Sports Direct,1185732,2021-11-03 00:00:00,3,11,2021,Southeast,North Carolina,Charlotte,Men's Apparel,75.00000000000001,625,468750.0000000001,164062.50000000003,0.35
Sports Direct,1185732,2021-11-03 00:00:00,3,11,2021,Southeast,North Carolina,Charlotte,Women's Apparel,75.0,725,543750.0,271875.0,0.5
Sports Direct,1185732,2021-12-02 00:00:00,2,12,2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,70.0,975,682500.0,273000.0,0.4
Sports Direct,1185732,2021-12-02 00:00:00,2,12,2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,60.00000000000001,775,465000.00000000006,162750.0,0.35
Amazon,1185732,2021-12-02 00:00:00,2,12,2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,60.00000000000001,725,435000.00000000006,174000.00000000003,0.4
Amazon,1185732,2021-12-02 00:00:00,2,12,2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,60.00000000000001,675,405000.00000000006,162000.00000000003,0.4
Amazon,1185732,2021-12-02 00:00:00,2,12,2021,Southeast,North Carolina,Charlotte,Men's Apparel,70.0,675,472500.0,165375.0,0.35
Amazon,1185732,2021-12-02 00:00:00,2,12,2021,Southeast,North Carolina,Charlotte,Women's Apparel,75.0,775,581250.0,290625.0,0.5
Amazon,1185732,2021-01-13 00:00:00,13,1,2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,35.0,775,271250.0,108500.0,0.4
Amazon,1185732,2021-01-13 00:00:00,13,1,2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35.0,575,201250.0,70437.5,0.35
Amazon,1185732,2021-01-13 00:00:00,13,1,2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,25.000000000000007,575,143750.00000000003,57500.000000000015,0.4
Amazon,1185732,2021-01-13 00:00:00,13,1,2021,Southeast,North Carolina,Charlotte,Women's Athletic Footwear,30.0,425,127500.0,51000.0,0.4
Amazon,1185732,2021-01-13 00:00:00,13,1,2021,Southeast,North Carolina,Charlotte,Men's Apparel,45.0,475,213750.0,74812.5,0.35
Amazon,1185732,2021-01-13 00:00:00,13,1,2021,Southeast,North Carolina,Charlotte,Women's Apparel,35.0,575,201250.0,100625.0,0.5
Amazon,1185732,2021-02-11 00:00:00,11,2,2021,Southeast,North Carolina,Charlotte,Men's Street Footwear,35.0,825,288750.0,115500.0,0.4
Amazon,1185732,2021-02-11 00:00:00,11,2,2021,Southeast,North Carolina,Charlotte,Men's Athletic Footwear,35.0,475,166250.0,58187.49999999999,0.35
Amazon,1185732,2021-02-11 00:00:00,11,2,2021,Southeast,North Carolina,Charlotte,Women's Street Footwear,25.000000000000007,525,131250.00000000003,52500.000000000015,0.4
Amazon,1185732,2021-02-22 00:00:00,22,2,2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,35.0,125,43750.0,17500.0,0.4
Amazon,1185732,2021-02-22 00:00:00,22,2,2021,Southeast,Kentucky,Louisville,Men's Apparel,49.99999999999999,200,100000.0,34999.99999999999,0.35
Amazon,1185732,2021-02-22 00:00:00,22,2,2021,Southeast,Kentucky,Louisville,Women's Apparel,40.0,300,120000.0,48000.0,0.4
Amazon,1185732,2021-03-21 00:00:00,21,3,2021,Southeast,Kentucky,Louisville,Men's Street Footwear,45.0,520,234000.0,93600.0,0.4
Amazon,1185732,2021-03-21 00:00:00,21,3,2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45.0,225,101250.0,35437.5,0.35
Amazon,1185732,2021-03-21 00:00:00,21,3,2021,Southeast,Kentucky,Louisville,Women's Street Footwear,35.0,250,87500.0,35000.0,0.4
Amazon,1185732,2021-03-21 00:00:00,21,3,2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,40.0,100,40000.0,16000.0,0.4
Amazon,1185732,2021-03-21 00:00:00,21,3,2021,Southeast,Kentucky,Louisville,Men's Apparel,54.99999999999999,150,82499.99999999999,28875.0,0.35
Amazon,1185732,2021-03-21 00:00:00,21,3,2021,Southeast,Kentucky,Louisville,Women's Apparel,45.0,250,112500.0,45000.0,0.4
Amazon,1185732,2021-04-22 00:00:00,22,4,2021,Southeast,Kentucky,Louisville,Men's Street Footwear,45.0,475,213750.0,85500.0,0.4
Amazon,1185732,2021-04-22 00:00:00,22,4,2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45.0,175,78750.0,27562.5,0.35
Amazon,1185732,2021-04-22 00:00:00,22,4,2021,Southeast,Kentucky,Louisville,Women's Street Footwear,40.0,175,70000.0,28000.0,0.4
Amazon,1185732,2021-04-22 00:00:00,22,4,2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,45.0,100,45000.0,18000.0,0.4
Amazon,1185732,2021-04-22 00:00:00,22,4,2021,Southeast,Kentucky,Louisville,Men's Apparel,50.0,125,62500.0,21875.0,0.35
Amazon,1185732,2021-04-22 00:00:00,22,4,2021,Southeast,Kentucky,Louisville,Women's Apparel,40.0,250,100000.0,40000.0,0.4
Amazon,1185732,2021-05-23 00:00:00,23,5,2021,Southeast,Kentucky,Louisville,Men's Street Footwear,50.0,520,260000.0,104000.0,0.4
Amazon,1185732,2021-05-23 00:00:00,23,5,2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45.00000000000001,225,101250.0,35437.5,0.35
Amazon,1185732,2021-05-23 00:00:00,23,5,2021,Southeast,Kentucky,Louisville,Women's Street Footwear,40.0,200,80000.0,32000.0,0.4
Amazon,1185732,2021-05-23 00:00:00,23,5,2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,40.0,125,50000.0,20000.0,0.4
Amazon,1185732,2021-05-23 00:00:00,23,5,2021,Southeast,Kentucky,Louisville,Men's Apparel,50.0,150,75000.0,26250.0,0.35
Amazon,1185732,2021-05-23 00:00:00,23,5,2021,Southeast,Kentucky,Louisville,Women's Apparel,55.00000000000001,275,151250.00000000003,60500.000000000015,0.4
Amazon,1185732,2021-06-22 00:00:00,22,6,2021,Southeast,Kentucky,Louisville,Men's Street Footwear,40.0,525,210000.0,84000.0,0.4
Amazon,1185732,2021-06-22 00:00:00,22,6,2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,35.00000000000001,275,96250.0,33687.5,0.35
Amazon,1185732,2021-06-22 00:00:00,22,6,2021,Southeast,Kentucky,Louisville,Women's Street Footwear,30.000000000000004,225,67500.00000000001,27000.000000000007,0.4
Amazon,1185732,2021-06-22 00:00:00,22,6,2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,30.000000000000004,200,60000.00000000001,24000.000000000004,0.4
Amazon,1185732,2021-06-22 00:00:00,22,6,2021,Southeast,Kentucky,Louisville,Men's Apparel,50.0,200,100000.0,35000.0,0.35
Amazon,1185732,2021-06-22 00:00:00,22,6,2021,Southeast,Kentucky,Louisville,Women's Apparel,55.00000000000001,375,206250.00000000003,82500.00000000001,0.4
Amazon,1185732,2021-07-21 00:00:00,21,7,2021,Southeast,Kentucky,Louisville,Men's Street Footwear,50.0,600,300000.0,120000.0,0.4
Amazon,1185732,2021-07-21 00:00:00,21,7,2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45.00000000000001,350,157500.00000000003,55125.00000000001,0.35
Amazon,1185732,2021-07-21 00:00:00,21,7,2021,Southeast,Kentucky,Louisville,Women's Street Footwear,40.0,275,110000.0,44000.0,0.4
Amazon,1185732,2021-07-21 00:00:00,21,7,2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,40.0,225,90000.0,36000.0,0.4
Amazon,1185732,2021-07-21 00:00:00,21,7,2021,Southeast,Kentucky,Louisville,Men's Apparel,50.0,250,125000.0,43750.0,0.35
Amazon,1185732,2021-07-21 00:00:00,21,7,2021,Southeast,Kentucky,Louisville,Women's Apparel,55.00000000000001,425,233750.00000000003,93500.0,0.4
Amazon,1185732,2021-08-22 00:00:00,22,8,2021,Southeast,Kentucky,Louisville,Men's Street Footwear,50.0,575,287500.0,115000.0,0.4
Amazon,1185732,2021-08-22 00:00:00,22,8,2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45.00000000000001,350,157500.00000000003,55125.00000000001,0.35
Amazon,1185732,2021-08-22 00:00:00,22,8,2021,Southeast,Kentucky,Louisville,Women's Street Footwear,40.0,275,110000.0,44000.0,0.4
Amazon,1185732,2021-08-22 00:00:00,22,8,2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,40.0,250,100000.0,40000.0,0.4
Amazon,1185732,2021-08-22 00:00:00,22,8,2021,Southeast,Kentucky,Louisville,Men's Apparel,50.0,225,112500.0,39375.0,0.35
Amazon,1185732,2021-08-22 00:00:00,22,8,2021,Southeast,Kentucky,Louisville,Women's Apparel,55.00000000000001,400,220000.00000000003,88000.00000000001,0.4
Amazon,1185732,2021-09-23 00:00:00,23,9,2021,Southeast,Kentucky,Louisville,Men's Street Footwear,50.0,525,262500.0,105000.0,0.4
Amazon,1185732,2021-09-23 00:00:00,23,9,2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45.00000000000001,325,146250.00000000003,51187.50000000001,0.35
Amazon,1185732,2021-09-23 00:00:00,23,9,2021,Southeast,Kentucky,Louisville,Women's Street Footwear,35.0,225,78750.0,31500.0,0.4
Amazon,1185732,2021-09-23 00:00:00,23,9,2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,35.0,200,70000.0,28000.0,0.4
Amazon,1185732,2021-09-23 00:00:00,23,9,2021,Southeast,Kentucky,Louisville,Men's Apparel,45.0,200,90000.0,31500.0,0.35
Amazon,1185732,2021-09-23 00:00:00,23,9,2021,Southeast,Kentucky,Louisville,Women's Apparel,50.0,275,137500.0,55000.0,0.4
Amazon,1185732,2021-10-22 00:00:00,22,10,2021,Southeast,Kentucky,Louisville,Men's Street Footwear,54.99999999999999,450,247500.0,99000.0,0.4
Amazon,1185732,2021-10-22 00:00:00,22,10,2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,45.0,275,123750.0,43312.5,0.35
Amazon,1185732,2021-10-22 00:00:00,22,10,2021,Southeast,Kentucky,Louisville,Women's Street Footwear,45.0,175,78750.0,31500.0,0.4
Amazon,1185732,2021-10-22 00:00:00,22,10,2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,45.0,150,67500.0,27000.0,0.4
Amazon,1185732,2021-10-22 00:00:00,22,10,2021,Southeast,Kentucky,Louisville,Men's Apparel,54.99999999999999,150,82499.99999999999,28875.0,0.35
Amazon,1185732,2021-10-22 00:00:00,22,10,2021,Southeast,Kentucky,Louisville,Women's Apparel,54.99999999999999,275,151249.99999999997,60499.99999999999,0.4
Amazon,1185732,2021-11-22 00:00:00,22,11,2021,Southeast,Kentucky,Louisville,Men's Street Footwear,50.0,425,212500.0,85000.0,0.4
Amazon,1185732,2021-11-22 00:00:00,22,11,2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,40.0,275,110000.0,38500.0,0.35
Amazon,1185732,2021-11-22 00:00:00,22,11,2021,Southeast,Kentucky,Louisville,Women's Street Footwear,45.0,220,99000.0,39600.0,0.4
Foot Locker,1185732,2021-11-22 00:00:00,22,11,2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,55.00000000000001,200,110000.0,44000.00000000001,0.4
Foot Locker,1185732,2021-11-22 00:00:00,22,11,2021,Southeast,Kentucky,Louisville,Men's Apparel,65.0,175,113750.0,39812.5,0.35
Foot Locker,1185732,2021-11-22 00:00:00,22,11,2021,Southeast,Kentucky,Louisville,Women's Apparel,70.0,275,192500.0,77000.0,0.4
Foot Locker,1185732,2021-12-21 00:00:00,21,12,2021,Southeast,Kentucky,Louisville,Men's Street Footwear,65.0,525,341250.0,136500.0,0.4
Foot Locker,1185732,2021-12-21 00:00:00,21,12,2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,55.00000000000001,325,178750.00000000003,62562.50000000001,0.35
Foot Locker,1185732,2021-12-21 00:00:00,21,12,2021,Southeast,Kentucky,Louisville,Women's Street Footwear,55.00000000000001,275,151250.00000000003,60500.000000000015,0.4
Foot Locker,1185732,2021-12-21 00:00:00,21,12,2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,50.0,225,112500.0,45000.0,0.4
Foot Locker,1185732,2021-12-21 00:00:00,21,12,2021,Southeast,Kentucky,Louisville,Men's Apparel,60.0,225,135000.0,47250.0,0.35
Foot Locker,1185732,2021-12-21 00:00:00,21,12,2021,Southeast,Kentucky,Louisville,Women's Apparel,64.99999999999999,325,211250.0,84499.99999999999,0.4
Foot Locker,1185732,2021-01-20 00:00:00,20,1,2021,Southeast,Kentucky,Louisville,Men's Street Footwear,30.000000000000004,725,217500.00000000003,87000.00000000001,0.4
Foot Locker,1185732,2021-01-20 00:00:00,20,1,2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,30.000000000000004,525,157500.00000000003,55125.00000000001,0.35
Foot Locker,1185732,2021-01-20 00:00:00,20,1,2021,Southeast,Kentucky,Louisville,Women's Street Footwear,20.000000000000007,525,105000.00000000004,42000.00000000002,0.4
Foot Locker,1185732,2021-01-20 00:00:00,20,1,2021,Southeast,Kentucky,Louisville,Women's Athletic Footwear,25.0,375,93750.0,37500.0,0.4
Foot Locker,1185732,2021-01-20 00:00:00,20,1,2021,Southeast,Kentucky,Louisville,Men's Apparel,40.0,425,170000.0,59499.99999999999,0.35
Foot Locker,1185732,2021-01-20 00:00:00,20,1,2021,Southeast,Kentucky,Louisville,Women's Apparel,30.000000000000004,525,157500.00000000003,78750.00000000001,0.5
Foot Locker,1185732,2021-02-18 00:00:00,18,2,2021,Southeast,Kentucky,Louisville,Men's Street Footwear,30.000000000000004,775,232500.00000000003,93000.0,0.4
Foot Locker,1185732,2021-02-18 00:00:00,18,2,2021,Southeast,Kentucky,Louisville,Men's Athletic Footwear,30.000000000000004,425,127500.0,44625.0,0.35
Foot Locker,1185732,2021-02-18 00:00:00,18,2,2021,Southeast,Kentucky,Louisville,Women's Street Footwear,20.000000000000007,475,95000.00000000004,38000.000000000015,0.4
Foot Locker,1185732,2020-08-10 00:00:00,10,8,2020,Southeast,Florida,Miami,Men's Apparel,50.0,195,9750.0,4875.0,0.5
Foot Locker,1185732,2020-08-11 00:00:00,11,8,2020,Southeast,Florida,Miami,Women's Apparel,41.0,247,10127.0,6278.74,0.62
Foot Locker,1185732,2020-08-12 00:00:00,12,8,2020,Southeast,Florida,Miami,Men's Street Footwear,43.0,319,13717.0,7818.69,0.5700000000000001
Foot Locker,1185732,2020-08-13 00:00:00,13,8,2020,Southeast,Florida,Miami,Men's Athletic Footwear,43.0,195,8385.0,4108.65,0.49
Foot Locker,1185732,2020-08-14 00:00:00,14,8,2020,Southeast,Florida,Miami,Women's Street Footwear,32.0,240,7680.0,2918.4,0.38
West Gear,1185732,2020-08-15 00:00:00,15,8,2020,Southeast,Florida,Miami,Women's Athletic Footwear,38.0,169,6422.0,2825.68,0.44
Foot Locker,1185732,2020-08-16 00:00:00,16,8,2020,Southeast,Florida,Miami,Men's Apparel,53.0,218,11554.0,5545.92,0.48
Foot Locker,1185732,2020-08-17 00:00:00,17,8,2020,Southeast,Florida,Miami,Women's Apparel,41.0,221,9061.0,5889.650000000001,0.65
Foot Locker,1185732,2020-08-18 00:00:00,18,8,2020,Southeast,Florida,Miami,Men's Street Footwear,41.0,268,10988.0,6592.8,0.6
Foot Locker,1185732,2020-08-19 00:00:00,19,8,2020,Southeast,Florida,Miami,Men's Athletic Footwear,42.0,225,9450.0,4536.0,0.48
Foot Locker,1185732,2020-08-20 00:00:00,20,8,2020,Southeast,Florida,Miami,Women's Street Footwear,32.0,217,6944.0,2430.4,0.35
Foot Locker,1185732,2020-08-21 00:00:00,21,8,2020,Southeast,Florida,Miami,Women's Athletic Footwear,36.0,175,6300.0,2520.0,0.4
Foot Locker,1185732,2020-08-22 00:00:00,22,8,2020,Southeast,Florida,Miami,Men's Apparel,53.0,182,9646.0,4437.16,0.4599999999999999
Foot Locker,1185732,2020-08-23 00:00:00,23,8,2020,Southeast,Florida,Miami,Women's Apparel,42.0,225,9450.0,6048.0,0.64
Foot Locker,1185732,2020-04-24 00:00:00,24,4,2020,Southeast,Florida,Miami,Men's Street Footwear,42.0,256,10752.0,6236.160000000001,0.5800000000000001
Foot Locker,1185732,2020-04-24 00:00:00,24,4,2020,Southeast,Florida,Miami,Men's Athletic Footwear,41.0,210,8610.0,4305.0,0.5
West Gear,1185732,2020-04-24 00:00:00,24,4,2020,Southeast,Florida,Miami,Women's Street Footwear,32.0,203,6496.0,2598.4,0.4
West Gear,1185732,2020-04-24 00:00:00,24,4,2020,Southeast,Florida,Miami,Women's Athletic Footwear,38.0,189,7182.0,3231.9,0.4499999999999999
